Successfull forks, Failed forks, Average honest reward, Average malicious reward
1,0,224232.27272727274,212322.5
1,1,229571.13636363635,200577.0
1,1,229571.13636363635,200577.0
2,1,229571.13636363635,200577.0
3,0,210269.0909090909,230392.5
0,0,232445.9090909091,200577.0
3,2,229571.13636363635,194252.5
3,0,210269.0909090909,230392.5
1,0,227107.04545454544,212322.5
0,0,232445.9090909091,200577.0
0,0,232445.9090909091,200577.0
0,2,248873.18181818182,170761.5
1,1,235320.68181818182,200577.0
0,0,232445.9090909091,200577.0
0,4,271050.0,109323.5
1,1,235320.68181818182,200577.0
0,1,252158.63636363635,195156.0
0,3,268585.9090909091,140042.5
2,5,259961.5909090909,121069.0
2,4,257086.81818181818,127393.5
3,4,243123.63636363635,139139.0
4,4,232035.22727272726,157209.0
2,4,257086.81818181818,127393.5
2,4,254212.04545454544,133718.0
2,4,254212.04545454544,121069.0
3,4,245998.4090909091,139139.0
3,3,237784.77272727274,169858.0
3,2,229571.13636363635,194252.5
0,3,265711.13636363635,146367.0
0,0,241070.22727272726,219550.5
1,1,252158.63636363635,188831.5
0,1,252158.63636363635,188831.5
0,1,249283.86363636365,188831.5
0,1,252158.63636363635,188831.5
0,0,243945.0,213226.0
0,0,241070.22727272726,219550.5
3,0,202055.45454545456,254787.0
1,1,235320.68181818182,200577.0
1,3,245998.4090909091,158112.5
2,4,245998.4090909091,151788.0
5,2,204519.54545454544,224068.0
5,2,204519.54545454544,230392.5
5,2,204519.54545454544,224068.0
5,2,207394.31818181818,217743.5
5,2,207394.31818181818,224068.0
2,5,254212.04545454544,127393.5
0,1,252158.63636363635,195156.0
0,1,252158.63636363635,195156.0
0,1,252158.63636363635,188831.5
0,2,260372.27272727274,164437.0
0,1,252158.63636363635,195156.0
0,1,252158.63636363635,195156.0
0,0,243945.0,213226.0
0,0,243945.0,200577.0
1,2,249283.86363636365,182507.0
3,4,243534.31818181818,176182.5
4,4,229571.13636363635,187928.0
3,4,243123.63636363635,139139.0
5,2,207394.31818181818,217743.5
5,3,212733.18181818182,199673.5
5,2,207394.31818181818,230392.5
3,3,223821.5909090909,187928.0
3,2,218482.72727272726,224971.5
3,1,210269.0909090909,249366.0
2,3,237784.77272727274,182507.0
2,2,237784.77272727274,176182.5
3,0,202055.45454545456,273760.5
2,0,213143.86363636365,243041.5
2,0,210269.0909090909,255690.5
3,1,207394.31818181818,243041.5
2,0,210269.0909090909,236717.0
3,0,199180.68181818182,273760.5
0,3,268585.9090909091,146367.0
0,0,243945.0,219550.5
0,3,265711.13636363635,146367.0
0,2,260372.27272727274,170761.5
0,0,243945.0,219550.5
0,0,243945.0,219550.5
1,0,243945.0,213226.0
0,1,249283.86363636365,195156.0
0,0,243945.0,219550.5
0,0,243945.0,219550.5
0,0,241070.22727272726,219550.5
0,2,260372.27272727274,170761.5
0,2,260372.27272727274,170761.5
0,2,260372.27272727274,164437.0
0,1,249283.86363636365,182507.0
0,2,260372.27272727274,151788.0
0,1,252158.63636363635,182507.0
2,0,221768.18181818182,249366.0
0,0,241070.22727272726,206901.5
2,1,229981.81818181818,199673.5
2,1,238195.45454545456,181603.5
3,0,218893.4090909091,224068.0
2,3,251747.95454545456,132814.5
6,2,199180.68181818182,242138.0
5,3,218482.72727272726,199673.5
4,3,226696.36363636365,194252.5
3,1,218893.4090909091,249366.0
5,2,193431.13636363635,248462.5
4,2,221357.5,193349.0
5,2,204519.54545454544,217743.5
5,1,185217.5,272857.0
3,4,245998.4090909091,132814.5
6,2,193431.13636363635,242138.0
2,0,213143.86363636365,249366.0
1,1,229571.13636363635,206901.5
1,0,232856.5909090909,231296.0
1,1,241070.22727272726,213226.0
1,1,241070.22727272726,213226.0
1,0,232856.5909090909,237620.5
0,1,252158.63636363635,195156.0
0,1,249283.86363636365,195156.0
0,0,241070.22727272726,219550.5
0,0,243945.0,219550.5
0,2,260372.27272727274,170761.5
0,0,241070.22727272726,219550.5
0,0,241070.22727272726,219550.5
4,0,188092.27272727274,285506.0
0,0,241070.22727272726,219550.5
1,1,241070.22727272726,213226.0
0,1,252158.63636363635,195156.0
0,1,252158.63636363635,195156.0
1,1,241070.22727272726,213226.0
2,0,221768.18181818182,249366.0
3,0,210679.77272727274,273760.5
3,0,210679.77272727274,273760.5
1,2,237784.77272727274,176182.5
5,0,177003.86363636365,297251.5
6,0,179878.63636363635,290927.0
5,1,185217.5,272857.0
5,0,190967.04545454544,266532.5
6,0,177003.86363636365,290927.0
6,0,177003.86363636365,290927.0
5,0,188092.27272727274,266532.5
6,0,177003.86363636365,290927.0
5,0,188092.27272727274,279181.5
6,0,177003.86363636365,290927.0
3,0,199180.68181818182,273760.5
1,0,227107.04545454544,231296.0
4,0,188092.27272727274,285506.0
4,0,190967.04545454544,285506.0
3,0,199180.68181818182,273760.5
3,0,202055.45454545456,273760.5
4,1,196305.9090909091,248462.5
5,1,193841.81818181818,272857.0
5,0,193841.81818181818,272857.0
3,0,207805.0,273760.5
3,0,210679.77272727274,273760.5
6,0,188502.95454545456,290927.0
4,1,218893.4090909091,236717.0
5,0,193841.81818181818,266532.5
4,0,210679.77272727274,254787.0
5,1,202055.45454545456,254787.0
6,0,188502.95454545456,290927.0
5,0,196716.5909090909,272857.0
5,0,196716.5909090909,279181.5
3,3,240659.54545454544,176182.5
3,5,257086.81818181818,127393.5
5,2,202055.45454545456,248462.5
6,2,202055.45454545456,242138.0
4,2,224232.27272727274,205998.0
5,2,199180.68181818182,248462.5
4,4,240659.54545454544,163533.5
4,0,210679.77272727274,261111.5
0,0,241070.22727272726,219550.5
1,0,232856.5909090909,231296.0
0,1,252158.63636363635,195156.0
0,0,243945.0,219550.5
0,0,243945.0,219550.5
0,0,238195.45454545456,219550.5
1,0,232856.5909090909,231296.0
2,2,232445.9090909091,200577.0
0,0,243945.0,219550.5
0,1,249283.86363636365,195156.0
4,3,223821.5909090909,175279.0
6,2,193431.13636363635,242138.0
5,2,207394.31818181818,217743.5
6,2,193431.13636363635,242138.0
6,2,193431.13636363635,242138.0
4,1,207394.31818181818,243041.5
6,2,193431.13636363635,242138.0
5,1,204930.22727272726,254787.0
6,2,199180.68181818182,242138.0
5,1,204930.22727272726,254787.0
5,3,218482.72727272726,205998.0
5,2,196305.9090909091,248462.5
4,2,216018.63636363635,236717.0
5,0,199591.36363636365,266532.5
4,1,207805.0,254787.0
6,0,185628.18181818182,290927.0
6,0,188502.95454545456,290927.0
5,0,199591.36363636365,279181.5
2,1,229981.81818181818,218647.0
0,0,243945.0,219550.5
1,0,232856.5909090909,237620.5
0,0,243945.0,219550.5
0,0,243945.0,219550.5
0,1,249283.86363636365,195156.0
1,0,221357.5,212322.5
2,0,224232.27272727274,205998.0
3,0,210269.0909090909,217743.5
3,0,210269.0909090909,217743.5
3,0,210269.0909090909,224068.0
4,1,207394.31818181818,230392.5
5,0,190967.04545454544,272857.0
6,0,177003.86363636365,290927.0
3,2,215607.95454545456,218647.0
4,1,207394.31818181818,230392.5
6,0,177003.86363636365,290927.0
5,0,188092.27272727274,272857.0
5,1,199180.68181818182,242138.0
4,2,213143.86363636365,236717.0
6,0,185628.18181818182,290927.0
6,1,193841.81818181818,266532.5
5,0,196716.5909090909,266532.5
6,0,188502.95454545456,290927.0
2,0,221768.18181818182,249366.0
3,0,207805.0,273760.5
2,1,229981.81818181818,224971.5
3,0,221768.18181818182,243041.5
3,1,218893.4090909091,249366.0
6,0,188502.95454545456,290927.0
6,0,188502.95454545456,290927.0
5,2,202055.45454545456,248462.5
6,1,193841.81818181818,266532.5
0,0,243945.0,219550.5
0,0,241070.22727272726,219550.5
1,0,221357.5,224971.5
1,0,224232.27272727274,212322.5
2,0,221357.5,218647.0
1,2,254622.72727272726,151788.0
3,1,218482.72727272726,193349.0
3,0,210269.0909090909,230392.5
3,0,210269.0909090909,217743.5
6,0,177003.86363636365,290927.0
4,1,196305.9090909091,261111.5
6,0,177003.86363636365,290927.0
6,0,177003.86363636365,290927.0
5,0,188092.27272727274,266532.5
6,0,185628.18181818182,290927.0
5,0,196716.5909090909,272857.0
6,0,188502.95454545456,290927.0
5,1,204930.22727272726,254787.0
6,0,188502.95454545456,290927.0
3,2,235320.68181818182,200577.0
6,0,188502.95454545456,290927.0
6,0,188502.95454545456,290927.0
3,1,227107.04545454544,212322.5
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,217743.5
3,0,221768.18181818182,217743.5
2,1,241070.22727272726,181603.5
2,2,243534.31818181818,157209.0
3,0,221768.18181818182,217743.5
3,0,221768.18181818182,217743.5
3,0,221768.18181818182,217743.5
3,0,210269.0909090909,217743.5
3,0,210269.0909090909,224068.0
4,0,199180.68181818182,242138.0
2,0,210269.0909090909,224068.0
3,0,213143.86363636365,224068.0
3,0,210269.0909090909,217743.5
4,1,207394.31818181818,230392.5
5,0,188092.27272727274,279181.5
4,1,216018.63636363635,224068.0
6,0,188502.95454545456,290927.0
6,0,188502.95454545456,290927.0
4,1,207805.0,261111.5
5,0,199591.36363636365,266532.5
6,0,188502.95454545456,290927.0
6,0,188502.95454545456,290927.0
6,0,188502.95454545456,290927.0
6,0,188502.95454545456,290927.0
5,0,188502.95454545456,297251.5
6,0,188502.95454545456,290927.0
5,0,199591.36363636365,266532.5
6,0,188502.95454545456,290927.0
6,0,188502.95454545456,290927.0
6,0,188502.95454545456,290927.0
5,0,199591.36363636365,279181.5
4,0,210679.77272727274,254787.0
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,4,248873.18181818182,139139.0
3,5,257086.81818181818,114744.5
3,5,257086.81818181818,114744.5
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,2,238195.45454545456,187928.0
5,0,188092.27272727274,266532.5
6,0,177003.86363636365,290927.0
6,1,185217.5,266532.5
5,0,193841.81818181818,266532.5
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
2,1,238195.45454545456,200577.0
3,0,221768.18181818182,236717.0
0,0,243945.0,219550.5
0,0,243945.0,219550.5
1,0,229981.81818181818,231296.0
1,0,243945.0,213226.0
1,0,232856.5909090909,231296.0
3,0,221768.18181818182,236717.0
3,1,229981.81818181818,218647.0
3,1,227107.04545454544,212322.5
3,0,218893.4090909091,236717.0
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,1,229981.81818181818,212322.5
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
1,1,229571.13636363635,206901.5
2,1,218482.72727272726,218647.0
3,0,210269.0909090909,236717.0
3,1,221357.5,212322.5
3,0,210269.0909090909,236717.0
3,0,210269.0909090909,236717.0
3,0,210269.0909090909,236717.0
3,0,210269.0909090909,236717.0
3,0,210269.0909090909,236717.0
3,0,210269.0909090909,236717.0
3,0,210269.0909090909,236717.0
3,0,210269.0909090909,236717.0
2,1,229571.13636363635,200577.0
3,1,218482.72727272726,212322.5
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
0,3,265711.13636363635,146367.0
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,0,221768.18181818182,236717.0
3,1,227107.04545454544,212322.5
3,0,221768.18181818182,236717.0
0,0,243945.0,219550.5
3,0,221768.18181818182,236717.0
3,1,227107.04545454544,212322.5
